institute_id,name,country,region,parent_institution,parent_ror,organization_type,china_focus_area,funding_source_if_available,official_url,source_url,year_established,confucius_institute_on_campus,joint_chinese_center,chinese_funding_presence,policy_vs_academic_orientation,publication_indexed_share,china_coauthorship_share,policy_output_share,notes,country_iso2,parent_institution_normalized,institute_type_category,confucius_institute_present,confucius_institute_closed,ci_closure_year,ci_partner_university,china_funding_present,china_funding_type,china_university_partner,director_name,director_start_year,director_end_year,director_background_type,director_security_policy_background,director_china_academic_background,director_prior_affiliation_china,director_change_year,director_change_post_ci_closure,disciplinary_orientation_primary,disciplinary_orientation_secondary,discipline_history_share,discipline_politics_share,discipline_economics_share,discipline_law_share,discipline_society_culture_share,discipline_science_technology_share,discipline_security_strategy_share,discipline_interdisciplinary_share,discipline_detection_method,publication_count,topic_security_share,topic_economy_share,topic_governance_share,topic_cooperation_share,hawkishness_score_x,engagement_score_x,risk_framing_score_x,panel_year,pre_post_ci_closure,sensitive_topic_share,sensitive_topic_index_x,sensitive_topic_avoidance_score_x,sensitive_topic_count_x,tiananmen_topic_share,falun_gong_topic_share,xinjiang_topic_share,tibet_topic_share,hongkong_democracy_topic_share,human_rights_topic_share,tiananmen_topic_count,falun_gong_topic_count,xinjiang_topic_count,tibet_topic_count,hongkong_topic_count,human_rights_topic_count,sensitive_topic_detection_method_x,parent_institution_original,parent_institution_effective,chinese_partner_inferred,openalex_parent_institution_id,resolved_publications_url,resolved_people_url,resolved_reports_url,ci_match_method,ci_match_confidence,topic_domestic_politics_share,topic_environment_climate_share,topic_health_science_share,topic_history_culture_share,topic_hong_kong_share,topic_ir_foreign_policy_share,topic_law_institutions_share,topic_media_information_share,topic_regional_global_south_share,topic_security_military_share,topic_society_demographics_share,topic_taiwan_strait_share,topic_technology_cyber_share,topic_trade_economics_share,topic_unclassified_share,topic_xinjiang_tibet_share,total_docs,tiananmen_doc_count,tiananmen_doc_share,tiananmen_total_hits,tiananmen_hit_density,tiananmen_multi_count,falun_gong_doc_count,falun_gong_doc_share,falun_gong_total_hits,falun_gong_hit_density,falun_gong_multi_count,xinjiang_doc_count,xinjiang_doc_share,xinjiang_total_hits,xinjiang_hit_density,xinjiang_multi_count,tibet_doc_count,tibet_doc_share,tibet_total_hits,tibet_hit_density,tibet_multi_count,hong_kong_doc_count,hong_kong_doc_share,hong_kong_total_hits,hong_kong_hit_density,hong_kong_multi_count,human_rights_doc_count,human_rights_doc_share,human_rights_total_hits,human_rights_hit_density,human_rights_multi_count,taiwan_coercion_doc_count,taiwan_coercion_doc_share,taiwan_coercion_total_hits,taiwan_coercion_hit_density,taiwan_coercion_multi_count,media_control_doc_count,media_control_doc_share,media_control_total_hits,media_control_hit_density,media_control_multi_count,covid_origins_doc_count,covid_origins_doc_share,covid_origins_total_hits,covid_origins_hit_density,covid_origins_multi_count,elite_capture_doc_count,elite_capture_doc_share,elite_capture_total_hits,elite_capture_hit_density,elite_capture_multi_count,sensitive_topic_count_y,sensitive_topic_raw_score,sensitive_topic_density,tiananmen_corpus_mean_share,falun_gong_corpus_mean_share,xinjiang_corpus_mean_share,tibet_corpus_mean_share,hong_kong_corpus_mean_share,human_rights_corpus_mean_share,taiwan_coercion_corpus_mean_share,media_control_corpus_mean_share,covid_origins_corpus_mean_share,elite_capture_corpus_mean_share,tiananmen_avoidance,tiananmen_coverage_band,falun_gong_avoidance,falun_gong_coverage_band,xinjiang_avoidance,xinjiang_coverage_band,tibet_avoidance,tibet_coverage_band,hong_kong_avoidance,hong_kong_coverage_band,human_rights_avoidance,human_rights_coverage_band,taiwan_coercion_avoidance,taiwan_coercion_coverage_band,media_control_avoidance,media_control_coverage_band,covid_origins_avoidance,covid_origins_coverage_band,elite_capture_avoidance,elite_capture_coverage_band,sensitive_topic_avoidance_score_y,sensitive_topic_index_y,sensitive_topic_detection_method_y,hawkish_framing_score,engagement_framing_score,risk_framing_score_y,securitisation_framing_score,techno_nationalist_framing_score,liberal_internationalist_framing_score,china_threat_index,engagement_index,techno_nationalist_index,hawkishness_score_y,engagement_score_y,dominant_framing,network_nodes,network_edges,china_agenda_dependence
leiden_asia_centre,Leiden Asia Centre,Netherlands,Europe,Leiden University-affiliated independent not-for-profit,,Research institute,"Asia policy research including China, technology, geopolitics",,https://leidenasiacentre.nl/,https://leidenasiacentre.nl/about-us/,2016.0,,,,,,,,Independent not-for-profit organization.,NL,Leiden University-affiliated independent not-for-profit,academic center / institute,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Leiden University-affiliated independent not-for-profit,Leiden University-affiliated independent not-for-profit,,,https://leidenasiacentre.nl/research/publications/,https://leidenasiacentre.nl/experts/,https://leidenasiacentre.nl/research/publications/,,,0.128440366972477,0.018348623853211,0.0642201834862385,0.091743119266055,0.018348623853211,0.0642201834862385,0.0091743119266055,0.0275229357798165,0.018348623853211,0.0458715596330275,0.0458715596330275,0.0458715596330275,0.0275229357798165,0.091743119266055,0.2935779816513761,0.0091743119266055,109.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0092,1.0,0.061,0.0,1.0,0.0092,1.0,0.061,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0092,2.0,0.0007,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,22.0,0.0122647706422018,0.0064965116279069,0.0019383720930232,0.0155023255813953,0.010113953488372,0.0021662790697674,0.0030755813953488,0.0042988372093023,0.0073627906976744,0.0054011627906976,0.004863953488372,1.0,low,1.0,low,0.4065,normal,0.0904,normal,1.0,low,1.0,low,1.0,low,-0.2495,normal,1.0,low,1.0,low,0.7497,0.0028,keyword_dictionary_weighted,0.0582,0.0574,0.0473,0.006,0.0007,0.0128,0.0393,0.0447,0.0007,0.0582,0.0574,hawkish,0.0,0.0,
manchester_china_institute,Manchester China Institute,United Kingdom,Europe,University of Manchester,https://ror.org/027m9bs27,University institute,"China research, students, and social responsibility",,https://www.mci.manchester.ac.uk/,https://www.mci.manchester.ac.uk/,2018.0,,,,,,,,Manchester China Institute.,GB,University of Manchester,academic center / institute,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,University of Manchester,University of Manchester,,,https://www.mci.manchester.ac.uk/research/publications/,https://www.mci.manchester.ac.uk/about/people/faculty-research-affiliates/,https://www.mci.manchester.ac.uk/research/publications/,,,0.058252427184466,0.029126213592233,0.029126213592233,0.116504854368932,,0.1553398058252427,0.0097087378640776,,,0.0194174757281553,0.0970873786407767,0.029126213592233,0.0194174757281553,0.0970873786407767,0.3398058252427184,,103.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0064965116279069,0.0019383720930232,0.0155023255813953,0.010113953488372,0.0021662790697674,0.0030755813953488,0.0042988372093023,0.0073627906976744,0.0054011627906976,0.004863953488372,1.0,low,1.0,low,1.0,low,1.0,low,1.0,low,1.0,low,1.0,low,1.0,low,1.0,low,1.0,low,1.0,0.0,keyword_dictionary_weighted,0.2874,0.055,0.4247,0.0,0.0,0.1269,0.2424,0.0756,0.0,0.2874,0.055,risk,0.0,0.0,
mercator_institute_for_china_studies_merics,Mercator Institute for China Studies (MERICS),Germany,Europe,Independent think tank,,Think tank,"Chinese politics, economy, technology, EU-China relations",Founded by Stiftung Mercator; project sponsors and members,https://merics.org/en,https://merics.org/en/about,2013.0,,,,,,,,Independent Germany-based China think tank.,DE,Independent think tank,policy / think tank,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Independent think tank,Independent think tank,,,https://merics.org/en/analysis,https://merics.org/en/experts,https://merics.org/en/analysis,,,0.1176470588235294,0.1323529411764706,0.0441176470588235,,,0.088235294117647,,,,0.0147058823529411,,0.0294117647058823,0.0294117647058823,0.2205882352941176,0.3235294117647059,,68.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0294,2.0,0.0021,0.0,1.0,0.0147,1.0,0.0009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0147,1.0,0.0779,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0147,1.0,0.0392,0.0,5.0,14.5,0.0120158823529411,0.0064965116279069,0.0019383720930232,0.0155023255813953,0.010113953488372,0.0021662790697674,0.0030755813953488,0.0042988372093023,0.0073627906976744,0.0054011627906976,0.004863953488372,1.0,low,1.0,low,-0.8965,high,-0.4534,normal,1.0,low,1.0,low,1.0,low,-0.9965,high,1.0,low,-1.0,high,0.6,0.0074,keyword_dictionary_weighted,0.0648,30.205,0.1039,0.0992,0.0324,0.0062,0.0868,21.5768,0.0324,0.0648,30.205,engagement,0.0,0.0,
needham_research_institute,Needham Research Institute,United Kingdom,Europe,Independent / Cambridge-affiliated charity,,Independent research institute / charity,"History of science, technology, and medicine in China and East Asia",Charity donations,https://www.nri.cam.ac.uk/,https://www.nri.cam.ac.uk/about/,1991.0,,,,,,,,Home of the Science and Civilisation in China Project.,GB,Independent; Cambridge-affiliated charity,academic center / institute,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Independent / Cambridge-affiliated charity,Independent,,,https://www.nri.cam.ac.uk/publications/,https://www.nri.cam.ac.uk/staff-and-researchers/,https://www.nri.cam.ac.uk/publications/,,,0.0087719298245614,,0.0263157894736842,0.5175438596491229,,,0.0087719298245614,,,,,,,0.0263157894736842,0.3947368421052631,0.0175438596491228,114.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0088,1.0,0.0007,0.0,4.0,0.0351,4.0,39.4833,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0088,1.0,0.0093,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,14.5,3.94933596491228,0.0064965116279069,0.0019383720930232,0.0155023255813953,0.010113953488372,0.0021662790697674,0.0030755813953488,0.0042988372093023,0.0073627906976744,0.0054011627906976,0.004863953488372,1.0,low,1.0,low,0.4323,normal,-1.0,high,1.0,low,-1.0,high,1.0,low,1.0,low,1.0,low,1.0,low,0.7432,0.0053,keyword_dictionary_weighted,0.0084,0.0361,0.0022,0.0,0.0,0.0,0.004,0.0258,0.0,0.0084,0.0361,engagement,0.0,0.0,
new_zealand_contemporary_china_research_centre,New Zealand Contemporary China Research Centre,New Zealand,Oceania,Victoria University of Wellington,https://ror.org/01v2v5q64,Research centre,"Contemporary China, New Zealand-China relations",,https://www.wgtn.ac.nz/cont-china,https://www.wgtn.ac.nz/cont-china,2009.0,,,,,,,,New Zealand contemporary China centre.,NZ,Victoria University of Wellington,academic center / institute,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Victoria University of Wellington,Victoria University of Wellington,Victoria University of Wellington,,https://www.wgtn.ac.nz/chinaresearchcentre/publications/publications,https://www.wgtn.ac.nz/chinaresearchcentre/about-us/people,https://www.wgtn.ac.nz/chinaresearchcentre/publications/china-papers,,,0.0128205128205128,0.0576923076923076,0.032051282051282,0.1666666666666666,0.0064102564102564,0.2243589743589743,0.0064102564102564,0.0128205128205128,0.0448717948717948,0.0192307692307692,0.0833333333333333,0.0192307692307692,0.0064102564102564,0.0769230769230769,0.2307692307692307,,156.0,4.0,0.0256,4.0,0.0006,0.0,1.0,0.0064,3.0,0.001,1.0,5.0,0.0321,8.0,0.0123,3.0,3.0,0.0192,3.0,0.0022,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0128,2.0,0.0002,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0321,6.0,0.0019,1.0,2.0,0.0128,2.0,0.0006,0.0,1.0,0.0064,1.0,0.0001,0.0,23.0,254.5,0.0018874999999999,0.0064965116279069,0.0019383720930232,0.0155023255813953,0.010113953488372,0.0021662790697674,0.0030755813953488,0.0042988372093023,0.0073627906976744,0.0054011627906976,0.004863953488372,-1.0,high,-1.0,high,-1.0,high,-0.8984,high,1.0,low,-1.0,high,1.0,low,-1.0,high,-1.0,high,-0.3158,normal,0.2,0.0147,keyword_dictionary_weighted,0.016,0.1156,0.1633,0.0263,0.0311,0.0424,0.0633,0.0947,0.0311,0.016,0.1156,risk,0.0,0.0,
nordic_institute_of_asian_studies,Nordic Institute of Asian Studies,Denmark,Europe,University of Copenhagen,,Research institute,Asian studies including China,,https://nias.ku.dk/,https://nias.ku.dk/,1967.0,,,,,,,,NIAS has significant China-related research.,DK,University of Copenhagen,academic center / institute,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,University of Copenhagen,University of Copenhagen,,,https://nias.ku.dk/publications/,https://nias.ku.dk/,https://nias.ku.dk/publications/,,,0.3109243697478991,0.0336134453781512,0.0210084033613445,0.0252100840336134,0.0126050420168067,0.0924369747899159,0.0042016806722689,,0.0084033613445378,0.0294117647058823,0.0378151260504201,0.0168067226890756,0.0084033613445378,0.1008403361344537,0.2941176470588235,0.0042016806722689,238.0,3.0,0.0126,3.0,0.0303,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0084,3.0,0.1683,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,40.0,0.0198611344537815,0.0064965116279069,0.0019383720930232,0.0155023255813953,0.010113953488372,0.0021662790697674,0.0030755813953488,0.0042988372093023,0.0073627906976744,0.0054011627906976,0.004863953488372,-0.9395,high,1.0,low,1.0,low,0.1695,normal,1.0,low,1.0,low,1.0,low,1.0,low,1.0,low,1.0,low,0.8169,0.0021,keyword_dictionary_weighted,0.1071,0.2841,0.1419,0.0,0.1372,0.3153,0.0854,0.293,0.1372,0.1071,0.2841,liberal_internationalist,0.0,0.0,
observa_china,Observa China,Chile,Latin America,"Centro de Estudios Internacionales, Pontificia Universidad Católica de Chile",,Research platform,China observation and Chile-China relations,,https://www.observachina.cl/,https://www.observachina.cl/,,,,,,,,,Chile-based China observation platform.,,"Centro de Estudios Internacionales, Pontificia Universidad Católica de Chile",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Centro de Estudios Internacionales, Pontificia Universidad Católica de Chile","Centro de Estudios Internacionales, Pontificia Universidad Católica de Chile",,,https://www.observachina.cl/,https://www.observachina.cl/,https://www.observachina.cl/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,
paul_tsai_china_center,Paul Tsai China Center,United States,North America,Yale University,https://ror.org/03v76x132,University research center,"Chinese law, governance, legal reform, US-China relations",Joseph C. Tsai donation,https://law.yale.edu/china-center,https://law.yale.edu/china-center/about-us,1999.0,,,,,,,,Founded as China Law Center; renamed after Tsai gift.,US,Yale University,academic center / institute,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yale University,Yale University,,,https://law.yale.edu/china-center/publications/recent-staff-publications,https://law.yale.edu/china-center/people,https://law.yale.edu/china-center/publications/recent-staff-publications,,,0.0620689655172413,,0.0275862068965517,0.2413793103448276,0.0206896551724137,0.0689655172413793,0.1034482758620689,0.0068965517241379,0.0137931034482758,0.1172413793103448,0.0137931034482758,0.0068965517241379,0.0206896551724137,0.0275862068965517,0.2620689655172414,0.0068965517241379,145.0,2.0,0.0138,2.0,0.0142,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0207,5.0,0.6376,2.0,1.0,0.0069,1.0,0.0012,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0069,1.0,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0069,1.0,0.0002,0.0,8.0,75.0,0.0653284827586206,0.0064965116279069,0.0019383720930232,0.0155023255813953,0.010113953488372,0.0021662790697674,0.0030755813953488,0.0042988372093023,0.0073627906976744,0.0054011627906976,0.004863953488372,-1.0,high,1.0,low,-0.3353,normal,0.3178,normal,1.0,low,-1.0,high,1.0,low,1.0,low,1.0,low,-0.4186,normal,0.5318,0.0055,keyword_dictionary_weighted,0.1006,0.2816,0.7978,0.2984,0.1621,0.7068,0.3691,0.4031,0.1621,0.1006,0.2816,risk,0.0,0.0,
penn_project_on_the_future_of_u_s_china_relations,Penn Project on the Future of U.S.-China Relations,United States,North America,University of Pennsylvania,,University project,U.S.-China relations,,https://global.upenn.edu/future-of-us-china-relations,https://global.upenn.edu/future-of-us-china-relations,2012.0,,,,,,,,Penn project on the future of U.S.-China relations.,US,University of Pennsylvania,program / project,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,University of Pennsylvania,University of Pennsylvania,,,https://web.sas.upenn.edu/future-of-us-china-relations/national-security/,https://web.sas.upenn.edu/future-of-us-china-relations/,https://web.sas.upenn.edu/future-of-us-china-relations/national-security/,,,0.0798898071625344,0.0633608815426997,0.0330578512396694,0.0385674931129476,0.0027548209366391,0.1322314049586777,0.0110192837465564,0.0137741046831955,0.0110192837465564,0.0909090909090909,0.0523415977961432,0.0055096418732782,0.0055096418732782,0.1046831955922865,0.2975206611570248,0.0578512396694214,363.0,2.0,0.0055,2.0,0.3037,0.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0579,39.0,1.671,13.0,8.0,0.022,8.0,0.0759,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0028,1.0,0.0032,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0028,1.0,0.0284,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0055,2.0,0.0379,0.0,35.0,496.5,0.2120113498622589,0.0064965116279069,0.0019383720930232,0.0155023255813953,0.010113953488372,0.0021662790697674,0.0030755813953488,0.0042988372093023,0.0073627906976744,0.0054011627906976,0.004863953488372,0.1534,normal,1.0,low,-1.0,high,-1.0,high,1.0,low,0.0896,normal,1.0,low,0.6197,low,1.0,low,-0.1308,normal,0.4863,0.0096,keyword_dictionary_weighted,0.4072,0.3,0.2411,0.0573,0.0,0.1734,0.2524,0.2639,0.0,0.4072,0.3,hawkish,0.0,0.0,
penn_wharton_china_center,Penn Wharton China Center,China / United States,Asia / North America,University of Pennsylvania / Wharton,https://ror.org/00b30xv10,University China center,"Research support, teaching support, events in China",,https://global.upenn.edu/pwcc/,https://global.upenn.edu/pwcc/,2015.0,,,,,,,,Penn platform in Beijing.,,University of Pennsylvania; Wharton,academic center / institute,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,University of Pennsylvania / Wharton,University of Pennsylvania,,,https://global.upenn.edu/pwcc/,https://global.upenn.edu/pwcc/,https://global.upenn.edu/pwcc/,,,0.1020408163265306,,0.0612244897959183,0.1224489795918367,0.0204081632653061,0.0816326530612244,0.1224489795918367,0.0204081632653061,,0.0612244897959183,,0.1632653061224489,0.0408163265306122,0.0612244897959183,0.1428571428571428,,49.0,1.0,0.0204,1.0,0.0481,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0204,1.0,0.1168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0204,1.0,0.052,0.0,0.0,0.0,0.0,0.0,0.0,3.0,12.0,0.0216916326530612,0.0064965116279069,0.0019383720930232,0.0155023255813953,0.010113953488372,0.0021662790697674,0.0030755813953488,0.0042988372093023,0.0073627906976744,0.0054011627906976,0.004863953488372,-1.0,high,1.0,low,1.0,low,1.0,low,-1.0,high,1.0,low,1.0,low,1.0,low,-1.0,high,1.0,low,0.7,0.0061,keyword_dictionary_weighted,0.0376,0.0124,0.0,0.0007,0.0,5.1769,0.0153,1.488,0.0,0.0376,0.0124,liberal_internationalist,0.0,0.0,
princeton_china_center,Princeton China Center,United States / China,North America / Asia,Princeton University,https://ror.org/00hx57361,University China center,Educational cooperation and academic exchanges with China,,https://chinacenter.provost.princeton.edu/homepage,https://chinacenter.provost.princeton.edu/about,2017.0,,,,,,,,Princeton's official institution in China.,,Princeton University,academic center / institute,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Princeton University,Princeton University,,,https://chinacenter.provost.princeton.edu/homepage,https://chinacenter.provost.princeton.edu/homepage,https://chinacenter.provost.princeton.edu/research,,,0.08,,,0.14,,0.3,,,0.02,0.08,,0.02,,0.02,0.34,,50.0,1.0,0.02,1.0,0.069,0.0,1.0,0.02,2.0,0.0225,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.02,1.0,0.0305,0.0,1.0,0.02,1.0,0.0439,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,13.0,0.016581,0.0064965116279069,0.0019383720930232,0.0155023255813953,0.010113953488372,0.0021662790697674,0.0030755813953488,0.0042988372093023,0.0073627906976744,0.0054011627906976,0.004863953488372,-1.0,high,-1.0,high,1.0,low,1.0,low,1.0,low,1.0,low,-1.0,high,-1.0,high,1.0,low,1.0,low,0.6,0.008,keyword_dictionary_weighted,0.1853,0.2011,0.3161,0.0878,0.0,0.0258,0.1953,0.151,0.0,0.1853,0.2011,risk,0.0,0.0,
red_alc_china,Red ALC-China,Regional network,Latin America,Academic network,,Research network,China-Latin America research network,,https://www.redalc-china.org/,https://www.redalc-china.org/,,,,,,,,,Regional academic network on China and Latin America.,,Academic network,network,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Academic network,Academic network,,,https://www.redalc-china.org/,https://www.redalc-china.org/,https://redalc-china.org/publicaciones/,,,,,,,,,,,,,,,,,1.0,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0064965116279069,0.0019383720930232,0.0155023255813953,0.010113953488372,0.0021662790697674,0.0030755813953488,0.0042988372093023,0.0073627906976744,0.0054011627906976,0.004863953488372,1.0,low,1.0,low,1.0,low,1.0,low,1.0,low,1.0,low,1.0,low,1.0,low,1.0,low,1.0,low,1.0,0.0,keyword_dictionary_weighted,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,hawkish,0.0,0.0,
research_centre_for_china_s_heritage_studies,Research Centre for China's Heritage Studies,United Kingdom,Europe,University of Central Lancashire,https://ror.org/02b3t3h16,Research network,China heritage studies,,https://www.lancashire.ac.uk/research/institutes/amis/china-heritage-studies,https://www.lancashire.ac.uk/research/institutes/amis/china-heritage-studies,2012.0,,,,,,,,Interdisciplinary academic network.,GB,University of Central Lancashire,network,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,University of Central Lancashire,University of Central Lancashire,,,https://www.lancashire.ac.uk/research/institutes/amis/china-heritage-studies,https://www.lancashire.ac.uk/research/institutes/amis/china-heritage-studies,https://www.lancashire.ac.uk/research/institutes/amis/china-heritage-studies,,,0.125,,,0.0625,,,,,,,0.4375,,,,0.375,,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0064965116279069,0.0019383720930232,0.0155023255813953,0.010113953488372,0.0021662790697674,0.0030755813953488,0.0042988372093023,0.0073627906976744,0.0054011627906976,0.004863953488372,1.0,low,1.0,low,1.0,low,1.0,low,1.0,low,1.0,low,1.0,low,1.0,low,1.0,low,1.0,low,1.0,0.0,keyword_dictionary_weighted,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,hawkish,0.0,0.0,
rsu_china_studies_centre,RSU China Studies Centre,Latvia,Europe,Riga Stradins University,,Research centre,"China studies, East Asia dynamics, EU-China, NATO-China, Russia-China",,https://www.rsu.lv/en/china-studies-centre,https://solo.stanford.edu/opportunities/2025-riga-stradins-university-china-studies-centre,2024.0,,,,,,,,Latvia-based center of expertise.,LV,Riga Stradins University,academic center / institute,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Riga Stradins University,Riga Stradins University,,,https://www.rsu.lv/en/china-studies-centre,https://www.rsu.lv/en/china-studies-centre,https://www.rsu.lv/en/china-studies-centre,,,,,,,,0.25,,,0.25,,,,,0.25,0.25,,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.25,1.0,0.0504,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0050375,0.0064965116279069,0.0019383720930232,0.0155023255813953,0.010113953488372,0.0021662790697674,0.0030755813953488,0.0042988372093023,0.0073627906976744,0.0054011627906976,0.004863953488372,1.0,low,1.0,low,1.0,low,1.0,low,1.0,low,1.0,low,1.0,low,1.0,low,-1.0,high,1.0,low,0.9,0.025,keyword_dictionary_weighted,0.0756,0.226,0.3872,0.0672,0.0252,0.0509,0.1665,0.176,0.0252,0.0756,0.226,risk,0.0,0.0,
